"Título de trazado: 2. rope nursery. 07/05/22 "
"N.º","Fecha Tiempo, GMT-06:00","Temp, °C (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Temp)","Intensidad, lux (LGR S/N: 21258717, SEN S/N: 21258717, LBL: Light)","Acoplador adjunto (LGR S/N: 21258717)","Host conectado (LGR S/N: 21258717)","Acoplador separado (LGR S/N: 21258717)","Parado (LGR S/N: 21258717)","Final de archivo (LGR S/N: 21258717)"
2563,05/25/22 08:00:00 AM,22.812,1270.1,,,,,
2564,05/25/22 08:10:00 AM,22.812,1722.2,,,,,
2565,05/25/22 08:20:00 AM,22.908,1367.0,,,,,
2566,05/25/22 08:30:00 AM,22.812,2669.5,,,,,
2567,05/25/22 08:40:00 AM,22.908,559.7,,,,,
2568,05/25/22 08:50:00 AM,22.908,775.0,,,,,
2569,05/25/22 09:00:00 AM,22.908,4133.4,,,,,
2570,05/25/22 09:10:00 AM,23.004,3961.1,,,,,
2571,05/25/22 09:20:00 AM,23.004,645.8,,,,,
2572,05/25/22 09:30:00 AM,22.908,1894.5,,,,,
2573,05/25/22 09:40:00 AM,22.908,226.0,,,,,
2574,05/25/22 09:50:00 AM,22.812,893.4,,,,,
2575,05/25/22 10:00:00 AM,22.908,990.3,,,,,
2576,05/25/22 10:10:00 AM,22.908,979.5,,,,,
2577,05/25/22 10:20:00 AM,22.908,742.7,,,,,
2578,05/25/22 10:30:00 AM,22.908,775.0,,,,,
2579,05/25/22 10:40:00 AM,22.908,387.5,,,,,
2580,05/25/22 10:50:00 AM,22.908,495.1,,,,,
2581,05/25/22 11:00:00 AM,23.004,1065.6,,,,,
2582,05/25/22 11:10:00 AM,23.004,419.8,,,,,
2583,05/25/22 11:20:00 AM,23.004,484.4,,,,,
2584,05/25/22 11:30:00 AM,23.004,1205.6,,,,,
2585,05/25/22 11:40:00 AM,23.004,430.6,,,,,
2586,05/25/22 11:50:00 AM,23.004,1151.7,,,,,
2587,05/25/22 12:00:00 PM,23.004,7577.8,,,,,
2588,05/25/22 12:10:00 PM,23.100,742.7,,,,,
2589,05/25/22 12:20:00 PM,23.004,452.1,,,,,
2590,05/25/22 12:30:00 PM,23.100,559.7,,,,,
2591,05/25/22 12:40:00 PM,23.004,710.4,,,,,
2592,05/25/22 12:50:00 PM,23.100,4822.3,,,,,
2593,05/25/22 01:00:00 PM,23.100,3100.0,,,,,
2594,05/25/22 01:10:00 PM,23.100,2238.9,,,,,
2595,05/25/22 01:20:00 PM,23.100,635.1,,,,,
2596,05/25/22 01:30:00 PM,23.100,5166.7,,,,,
2597,05/25/22 01:40:00 PM,23.004,678.1,,,,,
2598,05/25/22 01:50:00 PM,23.100,624.3,,,,,
2599,05/25/22 02:00:00 PM,23.100,4650.0,,,,,
2600,05/25/22 02:10:00 PM,23.100,409.0,,,,,
2601,05/25/22 02:20:00 PM,23.100,2497.2,,,,,
2602,05/25/22 02:30:00 PM,23.100,495.1,,,,,
2603,05/25/22 02:40:00 PM,23.100,441.3,,,,,
2604,05/25/22 02:50:00 PM,23.196,742.7,,,,,
2605,05/25/22 03:00:00 PM,23.196,1636.1,,,,,
2606,05/25/22 03:10:00 PM,23.196,355.2,,,,,
2607,05/25/22 03:20:00 PM,23.196,226.0,,,,,
2608,05/25/22 03:30:00 PM,23.196,376.7,,,,,
2609,05/25/22 03:40:00 PM,23.196,312.2,,,,,
2610,05/25/22 03:50:00 PM,23.196,247.6,,,,,
2611,05/25/22 04:00:00 PM,23.196,2066.7,,,,,
2612,05/25/22 04:10:00 PM,23.196,785.8,,,,,
2613,05/25/22 04:20:00 PM,23.196,129.2,,,,,
2614,05/25/22 04:30:00 PM,23.196,279.9,,,,,
2615,05/25/22 04:40:00 PM,23.196,193.8,,,,,
2616,05/25/22 04:50:00 PM,23.196,86.1,,,,,
2617,05/25/22 05:00:00 PM,23.196,570.5,,,,,
2618,05/25/22 05:10:00 PM,23.196,64.6,,,,,
2619,05/25/22 05:20:00 PM,23.196,43.1,,,,,
2620,05/25/22 05:30:00 PM,23.196,32.3,,,,,
2621,05/25/22 05:40:00 PM,23.196,0.0,,,,,
2622,05/25/22 05:50:00 PM,23.100,0.0,,,,,
2623,05/25/22 06:00:00 PM,23.100,0.0,,,,,
2624,05/25/22 06:10:00 PM,23.100,0.0,,,,,
2625,05/25/22 06:20:00 PM,23.100,0.0,,,,,
2626,05/25/22 06:30:00 PM,23.100,0.0,,,,,
2627,05/25/22 06:40:00 PM,23.100,0.0,,,,,
2628,05/25/22 06:50:00 PM,23.100,0.0,,,,,
2629,05/25/22 07:00:00 PM,23.100,0.0,,,,,
2630,05/25/22 07:10:00 PM,23.004,0.0,,,,,
2631,05/25/22 07:20:00 PM,23.004,0.0,,,,,
2632,05/25/22 07:30:00 PM,23.004,0.0,,,,,
2633,05/25/22 07:40:00 PM,22.908,0.0,,,,,
2634,05/25/22 07:50:00 PM,22.908,0.0,,,,,
2635,05/25/22 08:00:00 PM,22.908,0.0,,,,,
2636,05/25/22 08:10:00 PM,22.908,0.0,,,,,
2637,05/25/22 08:20:00 PM,23.004,0.0,,,,,
2638,05/25/22 08:30:00 PM,23.004,0.0,,,,,
2639,05/25/22 08:40:00 PM,23.004,0.0,,,,,
2640,05/25/22 08:50:00 PM,23.004,0.0,,,,,
2641,05/25/22 09:00:00 PM,23.004,0.0,,,,,
2642,05/25/22 09:10:00 PM,23.004,0.0,,,,,
2643,05/25/22 09:20:00 PM,23.004,0.0,,,,,
2644,05/25/22 09:30:00 PM,23.004,0.0,,,,,
2645,05/25/22 09:40:00 PM,23.004,0.0,,,,,
2646,05/25/22 09:50:00 PM,23.004,0.0,,,,,
2647,05/25/22 10:00:00 PM,23.004,0.0,,,,,
2648,05/25/22 10:10:00 PM,23.004,0.0,,,,,
2649,05/25/22 10:20:00 PM,23.004,0.0,,,,,
2650,05/25/22 10:30:00 PM,23.004,0.0,,,,,
2651,05/25/22 10:40:00 PM,23.004,0.0,,,,,
2652,05/25/22 10:50:00 PM,23.004,0.0,,,,,
2653,05/25/22 11:00:00 PM,22.908,0.0,,,,,
2654,05/25/22 11:10:00 PM,23.004,0.0,,,,,
2655,05/25/22 11:20:00 PM,23.004,0.0,,,,,
2656,05/25/22 11:30:00 PM,22.908,0.0,,,,,
2657,05/25/22 11:40:00 PM,22.908,0.0,,,,,
2658,05/25/22 11:50:00 PM,22.908,0.0,,,,,
2659,05/26/22 12:00:00 AM,22.908,0.0,,,,,
2660,05/26/22 12:10:00 AM,23.004,0.0,,,,,
2661,05/26/22 12:20:00 AM,22.908,0.0,,,,,
2662,05/26/22 12:30:00 AM,22.908,0.0,,,,,
2663,05/26/22 12:40:00 AM,22.908,0.0,,,,,
2664,05/26/22 12:50:00 AM,22.908,0.0,,,,,
2665,05/26/22 01:00:00 AM,22.908,0.0,,,,,
2666,05/26/22 01:10:00 AM,22.908,0.0,,,,,
2667,05/26/22 01:20:00 AM,22.908,0.0,,,,,
2668,05/26/22 01:30:00 AM,22.908,0.0,,,,,
2669,05/26/22 01:40:00 AM,22.908,0.0,,,,,
2670,05/26/22 01:50:00 AM,22.908,0.0,,,,,
2671,05/26/22 02:00:00 AM,22.908,0.0,,,,,
2672,05/26/22 02:10:00 AM,22.908,0.0,,,,,
2673,05/26/22 02:20:00 AM,22.908,0.0,,,,,
2674,05/26/22 02:30:00 AM,22.908,0.0,,,,,
2675,05/26/22 02:40:00 AM,23.004,0.0,,,,,
2676,05/26/22 02:50:00 AM,22.908,0.0,,,,,
2677,05/26/22 03:00:00 AM,23.004,0.0,,,,,
2678,05/26/22 03:10:00 AM,23.004,0.0,,,,,
2679,05/26/22 03:20:00 AM,23.004,0.0,,,,,
2680,05/26/22 03:30:00 AM,22.908,0.0,,,,,
2681,05/26/22 03:40:00 AM,22.908,0.0,,,,,
2682,05/26/22 03:50:00 AM,22.908,0.0,,,,,
2683,05/26/22 04:00:00 AM,22.908,0.0,,,,,
2684,05/26/22 04:10:00 AM,22.908,0.0,,,,,
2685,05/26/22 04:20:00 AM,22.908,0.0,,,,,
2686,05/26/22 04:30:00 AM,22.908,0.0,,,,,
2687,05/26/22 04:40:00 AM,22.908,0.0,,,,,
2688,05/26/22 04:50:00 AM,22.908,0.0,,,,,
2689,05/26/22 05:00:00 AM,22.908,0.0,,,,,
2690,05/26/22 05:10:00 AM,22.908,0.0,,,,,
2691,05/26/22 05:20:00 AM,22.908,0.0,,,,,
2692,05/26/22 05:30:00 AM,22.908,0.0,,,,,
2693,05/26/22 05:40:00 AM,22.908,0.0,,,,,
2694,05/26/22 05:50:00 AM,22.908,0.0,,,,,
2695,05/26/22 06:00:00 AM,22.908,0.0,,,,,
2696,05/26/22 06:10:00 AM,22.908,0.0,,,,,
2697,05/26/22 06:20:00 AM,22.908,64.6,,,,,
2698,05/26/22 06:30:00 AM,22.908,64.6,,,,,
2699,05/26/22 06:40:00 AM,22.908,75.3,,,,,
2700,05/26/22 06:50:00 AM,22.908,269.1,,,,,
2701,05/26/22 07:00:00 AM,22.908,129.2,,,,,
2702,05/26/22 07:10:00 AM,22.908,215.3,,,,,
2703,05/26/22 07:20:00 AM,23.004,150.7,,,,,
2704,05/26/22 07:30:00 AM,23.004,226.0,,,,,
2705,05/26/22 07:40:00 AM,23.004,1259.4,,,,,
2706,05/26/22 07:50:00 AM,23.004,452.1,,,,,
2707,05/26/22 08:00:00 AM,23.004,333.7,,,,,
2708,05/26/22 08:10:00 AM,23.004,279.9,,,,,
2709,05/26/22 08:20:00 AM,23.100,1980.6,,,,,
2710,05/26/22 08:30:00 AM,23.100,645.8,,,,,
2711,05/26/22 08:40:00 AM,23.100,333.7,,,,,
2712,05/26/22 08:50:00 AM,23.100,355.2,,,,,
2713,05/26/22 09:00:00 AM,23.100,505.9,,,,,
2714,05/26/22 09:10:00 AM,23.196,1044.1,,,,,
2715,05/26/22 09:20:00 AM,23.196,473.6,,,,,
2716,05/26/22 09:30:00 AM,23.196,333.7,,,,,
2717,05/26/22 09:40:00 AM,23.196,2238.9,,,,,
2718,05/26/22 09:50:00 AM,23.196,269.1,,,,,
2719,05/26/22 10:00:00 AM,23.196,6200.0,,,,,
2720,05/26/22 10:10:00 AM,23.292,785.8,,,,,
2721,05/26/22 10:20:00 AM,23.292,2927.8,,,,,
2722,05/26/22 10:30:00 AM,23.292,484.4,,,,,
2723,05/26/22 10:40:00 AM,23.292,441.3,,,,,
2724,05/26/22 10:50:00 AM,23.292,355.2,,,,,
2725,05/26/22 11:00:00 AM,23.292,581.3,,,,,
2726,05/26/22 11:10:00 AM,23.292,387.5,,,,,
2727,05/26/22 11:20:00 AM,23.388,441.3,,,,,
2728,05/26/22 11:30:00 AM,23.388,366.0,,,,,
2729,05/26/22 11:40:00 AM,23.388,484.4,,,,,
2730,05/26/22 11:50:00 AM,23.388,484.4,,,,,
2731,05/26/22 12:00:00 PM,23.292,5166.7,,,,,
2732,05/26/22 12:10:00 PM,23.292,2927.8,,,,,
2733,05/26/22 12:20:00 PM,23.292,322.9,,,,,
2734,05/26/22 12:30:00 PM,23.388,236.8,,,,,
2735,05/26/22 12:40:00 PM,23.388,613.5,,,,,
2736,05/26/22 12:50:00 PM,23.388,355.2,,,,,
2737,05/26/22 01:00:00 PM,23.388,484.4,,,,,
2738,05/26/22 01:10:00 PM,23.388,441.3,,,,,
2739,05/26/22 01:20:00 PM,23.388,301.4,,,,,
2740,05/26/22 01:30:00 PM,23.388,775.0,,,,,
2741,05/26/22 01:40:00 PM,23.388,4822.3,,,,,
2742,05/26/22 01:50:00 PM,23.484,5338.9,,,,,
2743,05/26/22 02:00:00 PM,23.484,398.3,,,,,
2744,05/26/22 02:10:00 PM,23.484,6200.0,,,,,
2745,05/26/22 02:20:00 PM,23.388,1980.6,,,,,
2746,05/26/22 02:30:00 PM,23.388,559.7,,,,,
2747,05/26/22 02:40:00 PM,23.388,3100.0,,,,,
2748,05/26/22 02:50:00 PM,23.484,484.4,,,,,
2749,05/26/22 03:00:00 PM,23.484,516.7,,,,,
2750,05/26/22 03:10:00 PM,23.388,592.0,,,,,
2751,05/26/22 03:20:00 PM,23.388,861.1,,,,,
2752,05/26/22 03:30:00 PM,23.484,258.3,,,,,
2753,05/26/22 03:40:00 PM,23.484,355.2,,,,,
2754,05/26/22 03:50:00 PM,23.388,1334.7,,,,,
2755,05/26/22 04:00:00 PM,23.388,322.9,,,,,
2756,05/26/22 04:10:00 PM,23.388,139.9,,,,,
2757,05/26/22 04:20:00 PM,23.388,204.5,,,,,
2758,05/26/22 04:30:00 PM,23.388,236.8,,,,,
2759,05/26/22 04:40:00 PM,23.388,215.3,,,,,
2760,05/26/22 04:50:00 PM,23.292,247.6,,,,,
2761,05/26/22 05:00:00 PM,23.292,322.9,,,,,
2762,05/26/22 05:10:00 PM,23.292,96.9,,,,,
2763,05/26/22 05:20:00 PM,23.292,118.4,,,,,
2764,05/26/22 05:30:00 PM,23.292,10.8,,,,,
2765,05/26/22 05:40:00 PM,23.292,43.1,,,,,
2766,05/26/22 05:50:00 PM,23.292,0.0,,,,,
2767,05/26/22 06:00:00 PM,23.292,0.0,,,,,
2768,05/26/22 06:10:00 PM,23.292,0.0,,,,,
2769,05/26/22 06:20:00 PM,23.292,0.0,,,,,
2770,05/26/22 06:30:00 PM,23.292,0.0,,,,,
2771,05/26/22 06:40:00 PM,23.292,0.0,,,,,
2772,05/26/22 06:50:00 PM,23.292,0.0,,,,,
2773,05/26/22 07:00:00 PM,23.196,0.0,,,,,
2774,05/26/22 07:10:00 PM,23.196,0.0,,,,,
2775,05/26/22 07:20:00 PM,23.196,0.0,,,,,
2776,05/26/22 07:30:00 PM,23.196,0.0,,,,,
2777,05/26/22 07:40:00 PM,23.196,0.0,,,,,
2778,05/26/22 07:50:00 PM,23.196,0.0,,,,,
2779,05/26/22 08:00:00 PM,23.196,0.0,,,,,
2780,05/26/22 08:10:00 PM,23.196,0.0,,,,,
2781,05/26/22 08:20:00 PM,23.196,0.0,,,,,
2782,05/26/22 08:30:00 PM,23.196,0.0,,,,,
2783,05/26/22 08:40:00 PM,23.100,0.0,,,,,
2784,05/26/22 08:50:00 PM,23.196,0.0,,,,,
2785,05/26/22 09:00:00 PM,23.100,0.0,,,,,
2786,05/26/22 09:10:00 PM,23.100,0.0,,,,,
2787,05/26/22 09:20:00 PM,23.100,0.0,,,,,
2788,05/26/22 09:30:00 PM,23.100,0.0,,,,,
2789,05/26/22 09:40:00 PM,23.100,0.0,,,,,
2790,05/26/22 09:50:00 PM,23.196,0.0,,,,,
2791,05/26/22 10:00:00 PM,23.196,0.0,,,,,
2792,05/26/22 10:10:00 PM,23.196,0.0,,,,,
2793,05/26/22 10:20:00 PM,23.196,0.0,,,,,
2794,05/26/22 10:30:00 PM,23.196,0.0,,,,,
2795,05/26/22 10:40:00 PM,23.100,0.0,,,,,
2796,05/26/22 10:50:00 PM,23.100,0.0,,,,,
2797,05/26/22 11:00:00 PM,23.100,0.0,,,,,
2798,05/26/22 11:10:00 PM,23.100,0.0,,,,,
2799,05/26/22 11:20:00 PM,23.100,0.0,,,,,
2800,05/26/22 11:30:00 PM,23.004,0.0,,,,,
2801,05/26/22 11:40:00 PM,23.004,0.0,,,,,
2802,05/26/22 11:50:00 PM,23.004,0.0,,,,,
2803,05/27/22 12:00:00 AM,23.004,0.0,,,,,
2804,05/27/22 12:10:00 AM,23.004,0.0,,,,,
2805,05/27/22 12:20:00 AM,23.004,0.0,,,,,
2806,05/27/22 12:30:00 AM,23.004,0.0,,,,,
2807,05/27/22 12:40:00 AM,23.004,0.0,,,,,
2808,05/27/22 12:50:00 AM,23.004,0.0,,,,,
2809,05/27/22 01:00:00 AM,23.004,0.0,,,,,
2810,05/27/22 01:10:00 AM,23.004,0.0,,,,,
2811,05/27/22 01:20:00 AM,23.004,0.0,,,,,
2812,05/27/22 01:30:00 AM,23.004,0.0,,,,,
2813,05/27/22 01:40:00 AM,23.004,0.0,,,,,
2814,05/27/22 01:50:00 AM,23.004,0.0,,,,,
2815,05/27/22 02:00:00 AM,23.004,0.0,,,,,
2816,05/27/22 02:10:00 AM,23.004,0.0,,,,,
2817,05/27/22 02:20:00 AM,23.004,0.0,,,,,
2818,05/27/22 02:30:00 AM,23.004,0.0,,,,,
2819,05/27/22 02:40:00 AM,23.004,0.0,,,,,
2820,05/27/22 02:50:00 AM,23.004,0.0,,,,,
2821,05/27/22 03:00:00 AM,22.908,0.0,,,,,
2822,05/27/22 03:10:00 AM,22.908,0.0,,,,,
2823,05/27/22 03:20:00 AM,23.004,0.0,,,,,
2824,05/27/22 03:30:00 AM,22.908,0.0,,,,,
2825,05/27/22 03:40:00 AM,22.908,0.0,,,,,
2826,05/27/22 03:50:00 AM,22.908,0.0,,,,,
2827,05/27/22 04:00:00 AM,22.908,0.0,,,,,
2828,05/27/22 04:10:00 AM,22.908,0.0,,,,,
2829,05/27/22 04:20:00 AM,22.908,0.0,,,,,
2830,05/27/22 04:30:00 AM,22.908,0.0,,,,,
2831,05/27/22 04:40:00 AM,22.908,0.0,,,,,
2832,05/27/22 04:50:00 AM,22.908,0.0,,,,,
2833,05/27/22 05:00:00 AM,22.908,0.0,,,,,
2834,05/27/22 05:10:00 AM,22.908,0.0,,,,,
2835,05/27/22 05:20:00 AM,22.908,0.0,,,,,
2836,05/27/22 05:30:00 AM,22.908,0.0,,,,,
2837,05/27/22 05:40:00 AM,22.908,0.0,,,,,
2838,05/27/22 05:50:00 AM,22.908,0.0,,,,,
2839,05/27/22 06:00:00 AM,22.908,0.0,,,,,
2840,05/27/22 06:10:00 AM,22.908,0.0,,,,,
2841,05/27/22 06:20:00 AM,22.908,21.5,,,,,
2842,05/27/22 06:30:00 AM,22.908,236.8,,,,,
2843,05/27/22 06:40:00 AM,22.908,107.6,,,,,
2844,05/27/22 06:50:00 AM,23.004,129.2,,,,,
2845,05/27/22 07:00:00 AM,23.004,118.4,,,,,
2846,05/27/22 07:10:00 AM,23.004,1722.2,,,,,
2847,05/27/22 07:20:00 AM,23.100,150.7,,,,,
2848,05/27/22 07:30:00 AM,23.004,312.2,,,,,
2849,05/27/22 07:40:00 AM,23.004,129.2,,,,,
2850,05/27/22 07:50:00 AM,23.004,118.4,,,,,
2851,05/27/22 08:00:00 AM,23.004,1550.0,,,,,
2852,05/27/22 08:10:00 AM,23.100,226.0,,,,,
2853,05/27/22 08:20:00 AM,23.100,505.9,,,,,
2854,05/27/22 08:30:00 AM,23.196,258.3,,,,,
2855,05/27/22 08:40:00 AM,23.196,333.7,,,,,
2856,05/27/22 08:50:00 AM,23.196,947.2,,,,,
2857,05/27/22 09:00:00 AM,23.196,871.9,,,,,
2858,05/27/22 09:10:00 AM,23.196,2927.8,,,,,
2859,05/27/22 09:20:00 AM,23.196,1173.3,,,,,
2860,05/27/22 09:30:00 AM,23.196,656.6,,,,,
2861,05/27/22 09:40:00 AM,23.196,290.6,,,,,
2862,05/27/22 09:50:00 AM,23.196,473.6,,,,,
2863,05/27/22 10:00:00 AM,23.292,279.9,,,,,
2864,05/27/22 10:10:00 AM,23.292,581.3,,,,,
2865,05/27/22 10:20:00 AM,23.292,710.4,,,,,
2866,05/27/22 10:30:00 AM,23.292,1550.0,,,,,
2867,05/27/22 10:40:00 AM,23.388,473.6,,,,,
2868,05/27/22 10:50:00 AM,23.388,2755.6,,,,,
2869,05/27/22 11:00:00 AM,23.292,742.7,,,,,
2870,05/27/22 11:10:00 AM,23.292,419.8,,,,,
2871,05/27/22 11:20:00 AM,23.292,484.4,,,,,
2872,05/27/22 11:30:00 AM,23.388,409.0,,,,,
2873,05/27/22 11:40:00 AM,23.388,441.3,,,,,
2874,05/27/22 11:50:00 AM,23.388,484.4,,,,,
2875,05/27/22 12:00:00 PM,23.388,592.0,,,,,
2876,05/27/22 12:10:00 PM,23.388,6200.0,,,,,
2877,05/27/22 12:20:00 PM,23.388,430.6,,,,,
2878,05/27/22 12:30:00 PM,23.388,366.0,,,,,
2879,05/27/22 12:40:00 PM,23.388,559.7,,,,,
2880,05/27/22 12:50:00 PM,23.484,473.6,,,,,
2881,05/27/22 01:00:00 PM,23.388,645.8,,,,,
2882,05/27/22 01:10:00 PM,23.388,742.7,,,,,
2883,05/27/22 01:20:00 PM,23.388,441.3,,,,,
2884,05/27/22 01:30:00 PM,23.388,409.0,,,,,
2885,05/27/22 01:40:00 PM,23.388,613.5,,,,,
2886,05/27/22 01:50:00 PM,23.388,1151.7,,,,,
2887,05/27/22 02:00:00 PM,23.388,1894.5,,,,,
2888,05/27/22 02:10:00 PM,23.388,226.0,,,,,
2889,05/27/22 02:20:00 PM,23.484,430.6,,,,,
2890,05/27/22 02:30:00 PM,23.484,484.4,,,,,
2891,05/27/22 02:40:00 PM,23.484,1302.4,,,,,
2892,05/27/22 02:50:00 PM,23.484,301.4,,,,,
2893,05/27/22 03:00:00 PM,23.484,656.6,,,,,
2894,05/27/22 03:10:00 PM,23.484,1377.8,,,,,
2895,05/27/22 03:20:00 PM,23.484,742.7,,,,,
2896,05/27/22 03:30:00 PM,23.484,419.8,,,,,
2897,05/27/22 03:40:00 PM,23.484,958.0,,,,,
2898,05/27/22 03:50:00 PM,23.581,215.3,,,,,
2899,05/27/22 04:00:00 PM,23.581,559.7,,,,,
2900,05/27/22 04:10:00 PM,23.581,538.2,,,,,
2901,05/27/22 04:20:00 PM,23.677,150.7,,,,,
2902,05/27/22 04:30:00 PM,23.581,236.8,,,,,
2903,05/27/22 04:40:00 PM,23.677,258.3,,,,,
2904,05/27/22 04:50:00 PM,23.581,139.9,,,,,
2905,05/27/22 05:00:00 PM,23.581,452.1,,,,,
2906,05/27/22 05:10:00 PM,23.484,107.6,,,,,
2907,05/27/22 05:20:00 PM,23.484,107.6,,,,,
2908,05/27/22 05:30:00 PM,23.484,193.8,,,,,
2909,05/27/22 05:40:00 PM,23.484,150.7,,,,,
2910,05/27/22 05:50:00 PM,23.484,0.0,,,,,
2911,05/27/22 06:00:00 PM,23.484,0.0,,,,,
2912,05/27/22 06:10:00 PM,23.484,0.0,,,,,
2913,05/27/22 06:20:00 PM,23.484,0.0,,,,,
2914,05/27/22 06:30:00 PM,23.388,0.0,,,,,
2915,05/27/22 06:40:00 PM,23.484,0.0,,,,,
2916,05/27/22 06:50:00 PM,23.484,0.0,,,,,
2917,05/27/22 07:00:00 PM,23.388,0.0,,,,,
2918,05/27/22 07:10:00 PM,23.388,0.0,,,,,
2919,05/27/22 07:20:00 PM,23.484,0.0,,,,,
2920,05/27/22 07:30:00 PM,23.484,0.0,,,,,
2921,05/27/22 07:40:00 PM,23.484,0.0,,,,,
2922,05/27/22 07:50:00 PM,23.484,0.0,,,,,
2923,05/27/22 08:00:00 PM,23.388,0.0,,,,,
2924,05/27/22 08:10:00 PM,23.388,0.0,,,,,
2925,05/27/22 08:20:00 PM,23.388,0.0,,,,,
2926,05/27/22 08:30:00 PM,23.388,0.0,,,,,
2927,05/27/22 08:40:00 PM,23.388,0.0,,,,,
2928,05/27/22 08:50:00 PM,23.388,0.0,,,,,
2929,05/27/22 09:00:00 PM,23.388,0.0,,,,,
2930,05/27/22 09:10:00 PM,23.388,0.0,,,,,
2931,05/27/22 09:20:00 PM,23.388,0.0,,,,,
2932,05/27/22 09:30:00 PM,23.388,0.0,,,,,
2933,05/27/22 09:40:00 PM,23.388,0.0,,,,,
2934,05/27/22 09:50:00 PM,23.388,0.0,,,,,
2935,05/27/22 10:00:00 PM,23.388,0.0,,,,,
2936,05/27/22 10:10:00 PM,23.388,0.0,,,,,
2937,05/27/22 10:20:00 PM,23.388,0.0,,,,,
2938,05/27/22 10:30:00 PM,23.484,0.0,,,,,
2939,05/27/22 10:40:00 PM,23.484,0.0,,,,,
2940,05/27/22 10:50:00 PM,23.484,0.0,,,,,
2941,05/27/22 11:00:00 PM,23.484,0.0,,,,,
2942,05/27/22 11:10:00 PM,23.484,0.0,,,,,
2943,05/27/22 11:20:00 PM,23.484,0.0,,,,,
2944,05/27/22 11:30:00 PM,23.581,0.0,,,,,
2945,05/27/22 11:40:00 PM,23.581,0.0,,,,,
2946,05/27/22 11:50:00 PM,23.581,0.0,,,,,
2947,05/28/22 12:00:00 AM,23.581,0.0,,,,,
2948,05/28/22 12:10:00 AM,23.581,0.0,,,,,
2949,05/28/22 12:20:00 AM,23.581,0.0,,,,,
2950,05/28/22 12:30:00 AM,23.484,0.0,,,,,
2951,05/28/22 12:40:00 AM,23.484,0.0,,,,,
2952,05/28/22 12:50:00 AM,23.484,0.0,,,,,
2953,05/28/22 01:00:00 AM,23.484,0.0,,,,,
2954,05/28/22 01:10:00 AM,23.484,0.0,,,,,
2955,05/28/22 01:20:00 AM,23.484,0.0,,,,,
2956,05/28/22 01:30:00 AM,23.484,0.0,,,,,
2957,05/28/22 01:40:00 AM,23.484,0.0,,,,,
2958,05/28/22 01:50:00 AM,23.388,0.0,,,,,
2959,05/28/22 02:00:00 AM,23.388,0.0,,,,,
2960,05/28/22 02:10:00 AM,23.388,0.0,,,,,
2961,05/28/22 02:20:00 AM,23.388,0.0,,,,,
2962,05/28/22 02:30:00 AM,23.388,0.0,,,,,
2963,05/28/22 02:40:00 AM,23.388,0.0,,,,,
2964,05/28/22 02:50:00 AM,23.388,0.0,,,,,
2965,05/28/22 03:00:00 AM,23.388,0.0,,,,,
2966,05/28/22 03:10:00 AM,23.484,0.0,,,,,
2967,05/28/22 03:20:00 AM,23.388,0.0,,,,,
2968,05/28/22 03:30:00 AM,23.484,0.0,,,,,
2969,05/28/22 03:40:00 AM,23.484,0.0,,,,,
2970,05/28/22 03:50:00 AM,23.388,0.0,,,,,
2971,05/28/22 04:00:00 AM,23.388,0.0,,,,,
2972,05/28/22 04:10:00 AM,23.388,0.0,,,,,
2973,05/28/22 04:20:00 AM,23.388,0.0,,,,,
2974,05/28/22 04:30:00 AM,23.388,0.0,,,,,
2975,05/28/22 04:40:00 AM,23.388,0.0,,,,,
2976,05/28/22 04:50:00 AM,23.388,0.0,,,,,
2977,05/28/22 05:00:00 AM,23.388,0.0,,,,,
2978,05/28/22 05:10:00 AM,23.388,0.0,,,,,
2979,05/28/22 05:20:00 AM,23.388,0.0,,,,,
2980,05/28/22 05:30:00 AM,23.388,0.0,,,,,
2981,05/28/22 05:40:00 AM,23.388,0.0,,,,,
2982,05/28/22 05:50:00 AM,23.388,0.0,,,,,
2983,05/28/22 06:00:00 AM,23.388,0.0,,,,,
2984,05/28/22 06:10:00 AM,23.388,0.0,,,,,
2985,05/28/22 06:20:00 AM,23.388,21.5,,,,,
2986,05/28/22 06:30:00 AM,23.388,10.8,,,,,
2987,05/28/22 06:40:00 AM,23.388,64.6,,,,,
2988,05/28/22 06:50:00 AM,23.388,10.8,,,,,
2989,05/28/22 07:00:00 AM,23.388,10.8,,,,,
2990,05/28/22 07:10:00 AM,23.388,183.0,,,,,
2991,05/28/22 07:20:00 AM,23.388,64.6,,,,,
2992,05/28/22 07:30:00 AM,23.388,183.0,,,,,
2993,05/28/22 07:40:00 AM,23.388,161.5,,,,,
2994,05/28/22 07:50:00 AM,23.484,193.8,,,,,
2995,05/28/22 08:00:00 AM,23.484,678.1,,,,,
2996,05/28/22 08:10:00 AM,23.484,258.3,,,,,
2997,05/28/22 08:20:00 AM,23.484,613.5,,,,,
2998,05/28/22 08:30:00 AM,23.484,2583.4,,,,,
2999,05/28/22 08:40:00 AM,23.484,430.6,,,,,
3000,05/28/22 08:50:00 AM,23.484,570.5,,,,,
3001,05/28/22 09:00:00 AM,23.581,398.3,,,,,
3002,05/28/22 09:10:00 AM,23.581,645.8,,,,,
3003,05/28/22 09:20:00 AM,23.581,344.4,,,,,
3004,05/28/22 09:30:00 AM,23.581,1550.0,,,,,
